id,proyecto,organizacion,persona,fondo,linea,monto,anio,comuna,comuna_nombre,provincia,disciplina,descripcion,resultado,folio,compania,compania_nombre,fuentes,estado,fecha_descubrimiento,fecha_ultima_verificacion,duplicado_de,contradicciones,notas
FIN-1040,Joaquín y el Burro obra interdisciplinar para la primera infancia,NO ENCONTRADO,Sara Sophia Cecchetto Schmidlin,Fondo de Artes Escénicas,Trayectoria/ Interdisciplinar,16391029,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,615945,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Sara Sophia Cecchetto Schmidlin. Página 29 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1041,Únete al Baile! (...de las que sobran) Transdisciplinas para la Libertad.,NO ENCONTRADO,Myriam Elizabeth Chavez Gonzalez,Fondo de Artes Escénicas,Trayectoria/ Interdisciplinar,17196617,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,637741,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Myriam Elizabeth Chavez Gonzalez. Página 29 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1042,CANAL DANZA TV,PUERTO AUDIOVISUAL E.I.R.L.,NO ENCONTRADO,Fondo de Artes Escénicas,Medios de Difusión,5992000,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,639739,COMP-0066,Puerto Audiovisual E.i.r.l.,FUE-0124,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: PUERTO AUDIOVISUAL E.I.R.L.. Página 31 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1043,creación pagina web para compañía Teatro Atota,"Agrupacion Cultural, Deportiva, Social, Recreativa, Educacional F.R.VALPO",NO ENCONTRADO,Fondo de Artes Escénicas,Medios de Difusión,5974914,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,635888,COMP-0067,"Agrupacion Cultural, Deportiva, Social, Recreativa, Educacional F.R.VALPO",FUE-0124,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,"Responsable según nómina: Agrupacion Cultural, Deportiva, Social, Recreativa, Educacional F.R.VALPO. Página 31 del PDF. Comuna no indicada en la nómina (solo región)."
FIN-1044,"Cooperativa Corredor Danza Valparaíso, asociatividad como estrategia para la sustentabilidad del trabajo",NO ENCONTRADO,MILCA NICOLE GALEA ROBLES,Fondo de Artes Escénicas,Fomento a la Asociatividad,9996312,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,628841,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: MILCA NICOLE GALEA ROBLES. Página 34 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1045,Ópera contemporánea: Lo político como elemento constitutivo en óperas chilenas y argentinas post- dictadura.,NO ENCONTRADO,Miguel Antonio Farías Vásquez,Fondo de Artes Escénicas,Investigación Teórica,8008000,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,639905,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Miguel Antonio Farías Vásquez. Página 36 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1046,Descorriendo tupidos velos: cartografía teatral de directoras porteñas en el siglo XXI,NO ENCONTRADO,Verónica Lucía Sentis Herrmann,Fondo de Artes Escénicas,Investigación Teórica,9969976,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,616657,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Verónica Lucía Sentis Herrmann. Página 36 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1047,La infancia es la casa que habitaremos para siempre.,NO ENCONTRADO,Abril Alejandra Sandoval Espinoza,Fondo de Artes Escénicas,Producción de Montajes Escénicos,9990000,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,635561,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Abril Alejandra Sandoval Espinoza. Página 39 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1048,Remontaje Mujer de Preñez Húngara 2022,NO ENCONTRADO,Christian David Oyarzún Navarrete,Fondo de Artes Escénicas,Remontajes Escénicos,14232794,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,638645,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Christian David Oyarzún Navarrete. Página 40 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1049,Remontaje Obra de Teatro EL ABISMO DE LOS PÁJAROS,NO ENCONTRADO,María Angélica Luzzi Olsen,Fondo de Artes Escénicas,Remontajes Escénicos,14187300,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,621778,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: María Angélica Luzzi Olsen. Página 40 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1050,Primer Programa Anual de Formación Regional en Diseño Escénico para la Macro Zona Centro,NO ENCONTRADO,Jorge Antonio Espinoza Galindo,Fondo de Artes Escénicas,Profesionalización del Sector,9882771,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,628418,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Jorge Antonio Espinoza Galindo. Página 42 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1051,FAM Formación en Artes del Movimiento I Edición La anormalidad de los anormales,NO ENCONTRADO,ELENA LUCAS ACERO,Fondo de Artes Escénicas,Profesionalización del Sector,7611330,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,622085,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: ELENA LUCAS ACERO. Página 42 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1052,Les Cárites: Proceso de Formación y Perfeccionamiento de las Artes del Transformismo,Corporación Educación Arte Cultura,NO ENCONTRADO,Fondo de Artes Escénicas,Profesionalización del Sector,7806292,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,639935,COMP-0063,Corporación Educación Arte Cultura,FUE-0124,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Corporación Educación Arte Cultura. Página 42 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1053,Programa de Formación Nacional de la Fundación Teatromuseo del títere y el payaso.,Fundación Teatromuseo del Títere y el Payaso,NO ENCONTRADO,Fondo de Artes Escénicas,Profesionalización del Sector,9996720,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,622274,COMP-0068,Fundación Teatromuseo del Títere y el Payaso,FUE-0124,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Fundación Teatromuseo del Títere y el Payaso. Página 42 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1054,VOCES DOCENTES: Programa formación vocal técnica y expresiva para educadoras y educadores de párvulos,NO ENCONTRADO,Romina Andrea Simon Gómez,Fondo de Artes Escénicas,Públicos y Comunidades,4309220,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,638482,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Romina Andrea Simon Gómez. Página 44 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1055,ENTRAR EN LA DANZA - Programa de Corredor Danza Valparaíso para la formación y sensibilización de públicos en danza contemporánea.,NO ENCONTRADO,Daniela Ida Álvarez López,Fondo de Artes Escénicas,Públicos y Comunidades,4704000,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,630407,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Daniela Ida Álvarez López. Página 44 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1056,Taller virtual de arte teatral para personas mayores. Juego teatral digital 60+.,NO ENCONTRADO,constanza paz castillo montroni,Fondo de Artes Escénicas,Públicos y Comunidades,2098676,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,634176,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: constanza paz castillo montroni. Página 45 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1057,Taller de Tango Terapia,NO ENCONTRADO,Ricardo adrian Delgado Celis,Fondo de Artes Escénicas,Públicos y Comunidades,3095839,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,639193,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Ricardo adrian Delgado Celis. Página 45 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1058,Memoria y Territorio: Teatro autobiográfico para adultos mayores en Villa Alemana,NO ENCONTRADO,Vanessa Francisca Salas Pando,Fondo de Artes Escénicas,Públicos y Comunidades,4962180,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,623549,NO ENCONTRADO,NO ENCONTRADO,FUE-0124,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Vanessa Francisca Salas Pando. Página 46 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1059,"6to Festival de Artes escénicas de mujeres, Gesta",Agrupacion cultural Deportiva Social,NO ENCONTRADO,Fondo de Artes Escénicas,Festivales y Encuentros Nacionales,42829581,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,631713,COMP-0069,Agrupacion cultural Deportiva Social,FUE-0125,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Agrupacion cultural Deportiva Social. Página 3 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1060,II Festival latinoamericano de actividades escénicas con temáticas de género,NO ENCONTRADO,Kathia Javiera Schulz Hernandez,Fondo de Artes Escénicas,Festivales y Encuentros Nacionales,49819962,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,639834,NO ENCONTRADO,NO ENCONTRADO,FUE-0125,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Kathia Javiera Schulz Hernandez. Página 3 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1061,Ciclo de Teatro en San Pedro de Putupur,NO ENCONTRADO,Angelica Estefania Diaz Diaz,Fondo de Artes Escénicas,Festivales y Encuentros Regionales,13075716,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,628817,NO ENCONTRADO,NO ENCONTRADO,FUE-0125,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,persona: 'Angelica Estefania Diaz Diaz' vs 'Angelica Estefania Diaz',Responsable según nómina: Angelica Estefania Diaz Diaz. Página 4 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1062,Primer Encuentro regional de narración inclusiva: contemos con otros sentidos,NO ENCONTRADO,Pablo Ignacio Abarca Carrazana,Fondo de Artes Escénicas,Festivales y Encuentros Regionales,13848890,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,634924,NO ENCONTRADO,NO ENCONTRADO,FUE-0125,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Pablo Ignacio Abarca Carrazana. Página 4 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1063,MIXTAS,NO ENCONTRADO,Katherine Elizabeth Lopez Soto,Fondo de Artes Escénicas,Festivales y Encuentros Regionales,21959994,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,638110,NO ENCONTRADO,NO ENCONTRADO,FUE-0125,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Katherine Elizabeth Lopez Soto. Página 5 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1064,"Primer Festival de Dramaturgia de Mujeres Porteñas ¡DEJA TU DRAMA VOLAR! Mujeres Creando Teatro, Valparaíso 2022",NO ENCONTRADO,Amanda Adelaida Borgoño Infante,Fondo de Artes Escénicas,Festivales y Encuentros Regionales,24864340,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,615538,NO ENCONTRADO,NO ENCONTRADO,FUE-0125,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Amanda Adelaida Borgoño Infante. Página 5 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1065,Festival de Teatro en Villa Alemana: Escena en Riel,NO ENCONTRADO,Claudia Andrea Bravo Bonulef,Fondo de Artes Escénicas,Festivales y Encuentros Regionales,21411760,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,628170,NO ENCONTRADO,NO ENCONTRADO,FUE-0125,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Claudia Andrea Bravo Bonulef. Página 5 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1066,ENCUENTRO LABORATORIOS ESCÉNICOS VALPARAÍSO,NO ENCONTRADO,Mariela Soledad Laterra,Fondo de Artes Escénicas,Festivales y Encuentros Regionales,19375000,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,639680,NO ENCONTRADO,NO ENCONTRADO,FUE-0125,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Mariela Soledad Laterra. Página 5 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1067,Primer Encuentro de Artes Escénicas e Inclusión Inversa de Valparaíso - Chile 2022,NO ENCONTRADO,El Pueblo de Piuretlandia,Fondo de Artes Escénicas,Festivales y Encuentros Regionales,24714094,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,639375,NO ENCONTRADO,NO ENCONTRADO,FUE-0125,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: El Pueblo de Piuretlandia. Página 5 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1068,GÓMEZ de Diamela Eltit en Gira por Colombia,NO ENCONTRADO,Claudio Omar Rodríguez Espinoza,Fondo de Artes Escénicas,Circulación de Montajes Escénicos - Formato Grupal (3 o más participantes) - Presencial,7316984,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,649605,NO ENCONTRADO,NO ENCONTRADO,FUE-0126,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Claudio Omar Rodríguez Espinoza. Página 2 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1069,Hijo Pródigo en Buenos Aires,NO ENCONTRADO,Camila Antonia Guggiana Stuparich,Fondo de Artes Escénicas,Circulación de Montajes Escénicos - Formato Grupal (3 o más participantes) - Presencial,14980000,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,648367,NO ENCONTRADO,NO ENCONTRADO,FUE-0126,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Camila Antonia Guggiana Stuparich. Página 4 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1070,Circulación Internacional: Ciclo de Cuentos para la Igualdad: Vientos de Cuentos y Cuentos de Niñ@s Fantástic@s,NO ENCONTRADO,Gabriela Natalia Fernández Chang,Fondo de Artes Escénicas,Circulación de Montajes Escénicos - Formato Individual o Dúo - Presencial,4998803,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,648921,NO ENCONTRADO,NO ENCONTRADO,FUE-0126,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Gabriela Natalia Fernández Chang. Página 4 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1071,Creación performática y soluciones de accesibilidad para las artes vivas: Residencia Internacional de Otro Cuerpo en Guadalajara México,NO ENCONTRADO,Zimri Bani Orellana Rojas,Fondo de Artes Escénicas,Participación en Instancias Internacionales - Formato Grupal (3 o más participantes) - Presencial,4910461,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,649612,NO ENCONTRADO,NO ENCONTRADO,FUE-0126,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Zimri Bani Orellana Rojas. Página 5 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1072,Residencia de creación: La cuestión,NO ENCONTRADO,Maria Juliana Castro Stevani,Fondo de Artes Escénicas,Participación en Instancias Internacionales - Formato Individual o Dúo - Presencial,2970000,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,647640,NO ENCONTRADO,NO ENCONTRADO,FUE-0126,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Maria Juliana Castro Stevani. Página 5 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1073,(Des) Hágase la Luz: residencia artística Flamenco Triana en FormArteFlamenco Sevilla España.,centro cultural de arte español flamenco triana,NO ENCONTRADO,Fondo de Artes Escénicas,Participación en Instancias Internacionales - Formato Grupal (3 o más participantes) - Presencial,4962764,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,649936,COMP-0056,centro cultural de arte español flamenco triana,FUE-0126,PARCIAL,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: centro cultural de arte español flamenco triana. Página 6 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1074,Residencia artística Centro Artístico Internacional Roy Hart,NO ENCONTRADO,Valentina Valentina Fuentes Durán,Fondo de Artes Escénicas,Participación en Instancias Internacionales - Formato Individual o Dúo - Presencial,2905990,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,647475,NO ENCONTRADO,NO ENCONTRADO,FUE-0126,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,persona: 'Valentina Valentina Fuentes Durán' vs 'Valentina Fuentes Durán',Responsable según nómina: Valentina Valentina Fuentes Durán. Página 6 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1075,"Residencia de creación KayaLab en LabPerm di Castaldo, Italia",NO ENCONTRADO,Natalia Francisca Silva Valenzuela,Fondo de Artes Escénicas,Participación en Instancias Internacionales - Formato Grupal (3 o más participantes) - Presencial,5000000,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,649685,NO ENCONTRADO,NO ENCONTRADO,FUE-0126,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Natalia Francisca Silva Valenzuela. Página 6 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1076,CRUZA Cuerpo y Territorio en Movimiento - Residencia Creativa junto a la artista Fer Piñeirúa en Uruguay,NO ENCONTRADO,Lucía Puime Vivas,Fondo de Artes Escénicas,Participación en Instancias Internacionales - Formato Individual o Dúo - Presencial,1860257,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas,NO ENCONTRADO,seleccionado,649353,NO ENCONTRADO,NO ENCONTRADO,FUE-0126,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Lucía Puime Vivas. Página 7 del PDF. Comuna no indicada en la nómina (solo región).
FIN-1077,Repositorio digital obra abierta Juan Castillo,NO ENCONTRADO,Camila Paz Fuenzalida Araneda,Fondart Nacional,Investigación,14748781,2022,NO ENCONTRADO,NO ENCONTRADO,NO ENCONTRADO,artes escénicas (palabra clave en el título; por confirmar),NO ENCONTRADO,seleccionado,625765,NO ENCONTRADO,NO ENCONTRADO,FUE-0127,DESCUBIERTO,2026-09-08,2026-09-08,NO ENCONTRADO,NO ENCONTRADO,Responsable según nómina: Camila Paz Fuenzalida Araneda. Página 8 del PDF. Comuna no indicada en la nómina (solo región).
